Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Z Liu, N Tatonetti","Familial relationships in electronic health records (EHR) v2",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/731976.abstract","",153,"2022-03-26 14:20:05","","10.1101/731976.abstract","","",,,,,0,0.00,0,2,3,"Heritability is an important statistic for evaluating genetic contribution to phenotypes. Estimating heritability, however, requires a laborious recruitment of a large number of …","https://www.biorxiv.org/content/10.1101/731976.full.pdf","https://scholar.google.com/scholar?q=related:EPjFOazrRZ8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"T Lorberbaum, NP Tatonetti","Reply: Combination Therapy With Ceftriaxone and Lansoprazole, Acquired Long QT Syndrome and Torsades de Pointes Risk",2017,"Journal of the American College of …","jacc.org","https://www.jacc.org/doi/full/10.1016/j.jacc.2016.12.042","",154,"2022-03-26 14:20:05","","10.1016/j.jacc.2016.12.042","","",,,,,0,0.00,0,2,5,"We thank Dr. Lazzerini and colleagues for sharing their clinical observations supporting the drugÀdrug interaction (DDI) findings in our recent paper (1). In isolation, their observations …","","https://scholar.google.com/scholar?q=related:T9k1z1HqHWQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"MR Boland, P Parhi, P Gentine…","Climate Classification is an Important Factor in Assessing Hospital Performance Metrics",2017,"AGU Fall Meeting …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2017AGUFMIN53A0079B/abstract","",155,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,4,5,"Abstract Context/Purpose: Climate is a known modulator of disease, but its impact on hospital performance metrics remains unstudied. Methods: We assess the relationship …","",""
0,"MR Boland, KJ Karczewski, NP Tatonetti","Journal: Ten simple rules to enable multi-site collaborations through data sharing",,"limswiki.org","","https://www.limswiki.org/index.php/Journal:Ten_simple_rules_to_enable_multi-site_collaborations_through_data_sharing","",156,"2022-03-26 14:20:05","HTML","","","",,,,,0,0.00,0,3,,"Open access, open data, and software are critical for advancing science and enabling collaboration across multiple institutions and throughout the world. Despite near universal …","https://www.limswiki.org/index.php/Journal:Ten_simple_rules_to_enable_multi-site_collaborations_through_data_sharing","https://scholar.google.com/scholar?q=related:39MDgwPqsL8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"S Vilar Varela, T Lorberbaum, GM Hripcsak…","Improving Detection of Arrhythmia Drug-Drug Interactions in Pharmacovigilance Data through the Implementation of Similarity-Based Modeling",2015,"","academiccommons.columbia.edu","https://academiccommons.columbia.edu/doi/10.7916/D8S46RPW","",157,"2022-03-26 14:20:05","","10.7916/D8S46RPW","","",,,,,0,0.00,0,4,7,"Abstract Identification of Drug-Drug Interactions (DDIs) is a significant challenge during drug development and clinical practice. DDIs are responsible for many adverse drug effects …","https://academiccommons.columbia.edu/doi/10.7916/D8MS44MS/download","https://scholar.google.com/scholar?q=related:Ypp4EG3u8hYJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"GUYH FERNALD, D KASHEF, NP TATONETTI","PREDICTING PREVENTABLE ADVERSE EVENTS USING INTEGRATED SYSTEMS PHARMACOLOGY",,"cs229.stanford.edu","","https://cs229.stanford.edu/proj2009/HaskinKashefTatonetti.pdf","",158,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,3,,"Preventable adverse drug events are a major cause of morbidity and mortality worldwide. In many cases, these events could have been predicted in advance using current biological …","https://cs229.stanford.edu/proj2009/HaskinKashefTatonetti.pdf","https://scholar.google.com/scholar?q=related:BCfPENW4bHEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"MJ Matos, S Vilar, S Kachler, A Fonseca…","Back Cover: Insight into the Interactions between Novel Coumarin Derivatives and Human A3 Adenosine Receptors (ChemMedChem 10/2014)",2014,"…","Wiley Online Library","https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cmdc.201490039","",159,"2022-03-26 14:20:05","","10.1002/cmdc.201490039","","",,,,,0,0.00,0,5,8,"The back cover picture shows 3-arylcoumarin analogues targeting A 1, A 2A, A 2B and A 3 adenosine receptors (ARs). At the cellular level, most of the compounds proved to be …","",""
0,"T Lorberbaum, KJ Sampson, RL Woosley, RS Kass…","Data science identifies novel drug interactions that prolong the QT interval",2015,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/024745.abstract","",160,"2022-03-26 14:20:05","","10.1101/024745.abstract","","",,,,,0,0.00,0,5,7,"Drug-induced prolongation of the QT interval on the electrocardiogram (long QT syndrome, LQTS) can lead to a potentially fatal ventricular arrhythmia called torsades de pointes (TdP) …","https://www.biorxiv.org/content/biorxiv/early/2015/08/16/024745.full.pdf","https://scholar.google.com/scholar?q=related:zJV4jFwAeCIJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"C Deng, M Lipstein, L Scotto, Y Hao, NP Tatonetti…","Disruption of the mTOR-eIF4F Axis By Selectively Targeting PI3Kdelta and Proteasome Potently Inhibits Cap Dependent Translation of c-Myc in Aggressive …",2015,"Blood","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006497118475726","",161,"2022-03-26 14:20:05","HTML","","","",,,,,0,0.00,0,6,7,"Background: c-Myc is one of the most frequently altered genes across a vast array of human cancers. Overexpression of c-Myc is observed in up to 30% of cases of diffuse large B-cell …","https://www.sciencedirect.com/science/article/pii/S0006497118475726",""
0,"S Vilar Varela, NP Tatonetti, GM Hripcsak","3D Pharmacophoric Similarity improves Multi Adverse Drug Event Identification in Pharmacovigilance",2015,"","academiccommons.columbia.edu","https://academiccommons.columbia.edu/doi/10.7916/D8DZ1MVF","",162,"2022-03-26 14:20:05","","10.7916/D8DZ1MVF","","",,,,,0,0.00,0,3,7,"Methods 3D pharmacophoric similarity data (matrix Ma). Drug structure preparation: We downloaded the drug structures from DrugBank26. Proteins and large peptides were not …","https://academiccommons.columbia.edu/doi/10.7916/D8960W13/download","https://scholar.google.com/scholar?q=related:jMw63XMQKAAJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"S Vilar Varela, E Uriarte, L Santana, NP Tatonetti…","Detection of drug-drug interactions by modeling interaction profile fingerprints",2013,"","academiccommons.columbia.edu","https://academiccommons.columbia.edu/doi/10.7916/D84B3BCX","",163,"2022-03-26 14:20:05","","10.7916/D84B3BCX","","",,,,,0,0.00,0,5,9,"Drug-drug interactions (DDIs) constitute an important problem in postmarketing pharmacovigilance and in the development of new drugs. The effectiveness or toxicity of a …","https://academiccommons.columbia.edu/doi/10.7916/D8Q530K1/download","https://scholar.google.com/scholar?q=related:H6V07I0bIF0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"N Tatonetti, S Shrivastava","Blockchain-embedded secure digital camera system to verify audiovisual authenticity",2021,"US Patent App. 17/115,087","Google Patents","https://patents.google.com/patent/US20210194699A1/en","",164,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,2,1,"A system for collecting and distributing a digital audiovisual item captured by a sensor using a blockchain server is disclosed. The system can comprise a security module that is coupled …","https://patentimages.storage.googleapis.com/4d/13/ea/3bfb532c1f3a1b/US20210194699A1.pdf",""
0,"N Tatonetti, Y Hao","Methods and systems for predicting success rates of clinical trials",2021,"US Patent App. 17/085,688","Google Patents","https://patents.google.com/patent/US20210134402A1/en","",165,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,2,1,"Abstract System and methods for predicting success rates of clinical trials are disclosed. The system can comprise one or more processors and one or more computer-readable non …","https://patentimages.storage.googleapis.com/1e/1c/b0/6392ddf28d5de2/US20210134402A1.pdf",""
2,"MR Boland, NP Tatonetti","Attention deficit-hyperactivity disorder and month of school enrollment",2019,"The New England journal of …","pubmed.ncbi.nlm.nih.gov","https://pubmed.ncbi.nlm.nih.gov/30785711/","https://scholar.google.com/scholar?cites=13069355605011072550&as_sdt=2005&sciodt=2007&hl=en",166,"2022-03-26 14:20:05","CITATION","","","",,,,,2,0.67,1,2,3,"","","https://scholar.google.com/scholar?q=related:Jgbyp62tX7UJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
4,"M Robert, C Hyunmi, H George, T Nicholas","Prognosis of Clinical Procedures with Temporal Patterns and One Class Feature Selection; ACM",2017,"IEEE Transactions on Computational …","","","https://scholar.google.com/scholar?cites=12581425723547152915&as_sdt=2005&sciodt=2007&hl=en",167,"2022-03-26 14:20:05","CITATION","","","",,,,,4,0.80,1,4,5,"","","https://scholar.google.com/scholar?q=related:E3L9Swk0mq4J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"N Giangreco, N Tatonetti","Using precision pharmacoviglance to detect developmentally-regulated adverse drug reactions: a case study with antiepileptic drugs",2018,"F1000Research","","","https://scholar.google.com/scholar?cites=1234041775501395405&as_sdt=2005&sciodt=2007&hl=en",168,"2022-03-26 14:20:05","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:zcXA4nQyIBEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
3,"F Polubriaginof, H Salmasian, AW Shapiro, JE Prey…","Patient-provided Data Improves Race and Ethnicity Data Quality in Electronic Health Records.",2016,"AMIA","","","https://scholar.google.com/scholar?cites=3098002307530497797&as_sdt=2005&sciodt=2007&hl=en",169,"2022-03-26 14:20:05","CITATION","","","",,,,,3,0.50,1,5,6,"","","https://scholar.google.com/scholar?q=related:BR-yTa9Q_ioJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"NP Tatonetti, PY Patrick, R Daneshjou, RB Altman","Data-Driven Prediction of Drug Effects and Interactions.(2012)",2012,"Sci Transl Med","","","https://scholar.google.com/scholar?cites=15910757963530700335&as_sdt=2005&sciodt=2007&hl=en",170,"2022-03-26 14:20:05","CITATION","","","",,,,,2,0.20,1,4,10,"","","https://scholar.google.com/scholar?q=related:LwZ3qxFeztwJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"A Yahi, T Lappalainen, P Mohammadi, NP Tatonetti","Recnw: A fast pairwise aligner for targeted sequencing. bioRxiv",2018,"","July","","https://scholar.google.com/scholar?cites=12987819233382165369&as_sdt=2005&sciodt=2007&hl=en",171,"2022-03-26 14:20:05","CITATION","","","",,,,,2,0.50,1,4,4,"","","https://scholar.google.com/scholar?q=related:eeu6xMcAPrQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"TA Koleck, S Bakken, NP Tatonetti","Comparison of Electronic Medication Orders Versus Administration Records for Identifying Prevalence of Postoperative Nausea and Vomiting.",2018,"AMIA","","","https://scholar.google.com/scholar?cites=6179306650827255408&as_sdt=2005&sciodt=2007&hl=en",172,"2022-03-26 14:20:05","CITATION","","","",,,,,2,0.50,1,3,4,"","","https://scholar.google.com/scholar?q=related:cG7E2KhOwVUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"A Krigel, N Tatonetti, AI Neugut, B Lebwohl","Mo1634–No Increased Risk of Colorectal Adenomas in Spouses of Patients with Colorectal Neoplasia",2019,"Gastroenterology","Elsevier","","",173,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,3,"","",""
0,"R Moskovitch, C Walsh, G Hripcsak, N Tatonetti","Prediction of Clinical Procedures via Time Intervals Mining",,"","","","",174,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,,"","","https://scholar.google.com/scholar?q=related:MiEk-AI7y4IJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"N Giangreco, G Lebreton, S Restaino, M Farr…","Standardized and reproducible analysis enables identification of novel primary graft dysfunction biomarkers using exosome proteomics",2018,"F1000Research","","","",175,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,4,"","",""
0,"AS Faye, F Polubriaginof, PH Green, DK Vawdrey…","Mo1024-Low Rates of Screening for Celiac Disease Among Family Members; Analysis of Algorithm-Identified Familial Relationships",2018,"Gastroenterology","Elsevier","","",176,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,4,"","",""
0,"Z Liu, Y Wang, Y Huang, BYS Kim, H Shan, D Wu…","608 Max-imizing the Attenuation of Myc Using Small Molecules",2019,"Science & Society","","","",177,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,7,3,"","",""
0,"N Giangreco, N Tatonetti","Using precision pharmacovigilance to detect and evaluate antiepileptic drug associated adverse reactions in pediatric patients",2018,"F1000Research","","","",178,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,2,4,"","",""
0,"F Polubriaginof, K Quinnies, R Vanguri, A Yahi…","Automated Identification of Families in Electronic Health Records to Support Clinical Research.",2017,"CRI","","","",179,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,5,"","",""
0,"AK Manrai, CJ Patel, N Gehlenborg, NP Tatonetti…","Session Introduction.",2016,"PSB","","","",180,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,6,"","",""
0,"JD Romano, K Cato, R Vanguri, NP Tatonetti","Deep recurrent neural networks identify transgender patients.",2017,"AMIA","","","",181,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,5,"","",""
0,"AJ Butte, N Shah, NP Tatonetti, H Xu, P Zhang","Recent Advances in Computational Drug Repositioning.",2015,"AMIA","","","",182,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,7,"","",""
0,"TA Koleck, SR Bakken, NP Tatonetti","Chronic Condition Symptom Enrichment from Electronic Health Records.",2019,"AMIA","","","",183,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,3,3,"","",""
0,"T Lorberbaum, KJ Sampson, RL Woosley, RS Kass…","Supplementary Material for An integrative data science pipeline to identify novel drug interactions that prolong the QT interval",,"","","","",184,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,,"","",""
0,"K Cato, JD Romano, R Vanguri, NP Tatonetti","The Use of Informatics to Reduce Disparities in Transgender Health.",2017,"AMIA","","","",185,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,5,"","",""
0,"FC Polubriaginof, SY Jiang, NP Tatonetti, DK Vawdrey","Breast Cancer Screening Rates Among Family Members of Affected Relatives.",2019,"AMIA","","","",186,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,3,"","",""
0,"KJ Karczewski, NP Tatonetti, CJ Patel, AK Manrai…","Session Introduction.",2017,"PSB","","","",187,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,5,"","",""
0,"PM Thangaraj, FC Polubriaginof, B Kummer, R Vanguri…","Using model classifications as quantitative traits to estimate stroke heritability.",2018,"AMIA","","","",188,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,4,"","",""
0,"MR Boland, Z Shahn, D Madigan…","Birth Month Affects Lifetime Disease Risk: A Phenome-Wide Method",2016,"HUMAN …","… ALLSCHWILERSTRASSE 10, CH …","","",189,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,6,"","",""
0,"P Mahadeshwar, T Kapoor…","Prevalence of Progressive Multifocal Leukoencephalopathy in Adults and Children with Systemic Lupus Erythematosus",2016,"ARTHRITIS & …","… ST, HOBOKEN 07030-5774, NJ USA","","",190,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,3,6,"","",""
0,"A Basile, A Anyanwu-Ofili…","ELECTRONIC HEALTH RECORD PHENOTYPING ALGORITHM IDENTIFIES PATIENTS WITH ADVANCED FIBROSIS IN A LARGE COHORT WITH …",2019,"…","… ST, HOBOKEN 07030-5774, NJ USA","","",191,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,3,3,"","",""
0,"W Bockting, N Reame, N Tatonetti, A Arcia…","Application of Expert-and Informatics-Based Approaches to Understand the Health-Related Needs of LGBT Populations",2014,"","","","",192,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,5,8,"","",""
0,"S Ananiadou, N Smalheiser, G Nenadic…","ICHI 2015 Program Committee",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/abstract/document/7349665/","",193,"2022-03-26 14:20:05","CITATION","","","",,,,,0,0.00,0,4,,"Program Committee Page 1 ICHI 2015 Program Committee Analytics Senior PC Members Aurèlie Nèvèol, CNRS Dina Demner, US National Library of Medicine, NIH Sophia Ananiadou …","https://ieeexplore.ieee.org/iel7/7349543/7349656/07349665.pdf",""
