Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"C. Deng, Mark R. Lipstein, L. Scotto, X. J. Serrano, M. Mangone, Shirong Li, J. Vendôme, Yun Hao, Xiaomin Xu, -. Shi, X. Deng, Ronald B. Realubit, N. Tatonetti, Charles Karan, Suzanne, Lentzsch, D. Fruman, B. Honig, D. Landry, A. Owen, O’Connor","Silencing c-Myc Translation as a Therapeutic Strategy through Targeting PI 3 K Delta and CK 1 Epsilon in Hematological Malignancies Short title : Targeting PI 3 K and CK 1 in Myc Driven Lymphoma",2016,"","","","",238,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,21,6,"Phosphoinositide 3-kinase (PI3K) and the proteasome pathway are both involved in activating the mechanistic target of rapamycin (mTOR). Because mTOR signaling is required for initiation of mRNA translation, we hypothesized that co-targeting the PI3K and proteasome pathways might synergistically inhibit translation of c-Myc. We found that a novel PI3K delta isoform inhibitor TGR-1202, but not the approved PI3Kδ inhibitor idelalisib, was highly synergistic with the proteasome inhibitor carfilzomib in lymphoma, leukemia, and myeloma cell lines and primary lymphoma and leukemia cells. TGR-1202 and carfilzomib (TC) synergistically inhibited phosphorylation of the eukaryotic translation initiation factor 4E (eIF4E)-binding protein 1 (4E-BP1), leading to suppression of c-Myc translation and silencing of c-Myc dependent transcription. The synergistic cytotoxicity of TC was rescued by overexpression of eIF4E or c-Myc. TGR1202, but not other PI3Kδ inhibitors, inhibited casein kinase-1 (CK1) epsilon. Targeting CK1ε using a selective chemical inhibitor or shRNA complements the effects of idelalisib, as a single agent or in combination with carfilzomib, in repressing phosphorylation of 4E-BP1 and the protein level of c-Myc. These results suggest that TGR-1202 is a dual PI3Kδ/CK1ε inhibitor, which may in part explain the clinical activity of TGR-1202 in aggressive lymphoma not found with idelalisib. Targeting CK1ε should become an integral part of therapeutic strategies targeting translation of oncogenes such as c-Myc. For personal use only. on December 11, 2016. by guest www.bloodjournal.org From","",""
0,"J. Scudeler","The Queerness of Native American Literature by Lisa Tatonetti (review)",2015,"","","","",3,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,1,7,"","",""
0,"F. Mildenberger","Lisa Tatonetti: The Queerness of Native American Literature",2015,"","","","",4,"2022-03-26 15:21:29","","10.1007/S12119-015-9305-2","","",,,,,0,0.00,0,1,7,"","",""
0,"Matthew E. Duquès","The Queerness of Native American Literature. Lisa Tatonetti.",2015,"","","","",5,"2022-03-26 15:21:29","","10.1093/MELUS/MLV041","","",,,,,0,0.00,0,1,7,"","",""
101,"M. Boland, Z. Shahn, D. Madigan, G. Hripcsak, N. Tatonetti","Birth month affects lifetime disease risk: a phenome-wide method",2015,"","","","",36,"2022-03-26 15:21:29","","10.1093/jamia/ocv046","","",,,,,101,14.43,20,5,7,"Objective An individual’s birth month has a significant impact on the diseases they develop during their lifetime. Previous studies reveal relationships between birth month and several diseases including atherothrombosis, asthma, attention deficit hyperactivity disorder, and myopia, leaving most diseases completely unexplored. This retrospective population study systematically explores the relationship between seasonal affects at birth and lifetime disease risk for 1688 conditions. Methods We developed a hypothesis-free method that minimizes publication and disease selection biases by systematically investigating disease-birth month patterns across all conditions. Our dataset includes 1 749 400 individuals with records at New York-Presbyterian/Columbia University Medical Center born between 1900 and 2000 inclusive. We modeled associations between birth month and 1688 diseases using logistic regression. Significance was tested using a chi-squared test with multiplicity correction. Results We found 55 diseases that were significantly dependent on birth month. Of these 19 were previously reported in the literature (P < .001), 20 were for conditions with close relationships to those reported, and 16 were previously unreported. We found distinct incidence patterns across disease categories. Conclusions Lifetime disease risk is affected by birth month. Seasonally dependent early developmental mechanisms may play a role in increasing lifetime risk of disease.","",""
101,"S. Ayvaz, J. Horn, O. Hassanzadeh, Qian Zhu, Johann Stan, N. Tatonetti, S. Vilar, M. Brochhausen, M. Samwald, M. Rastegar-Mojarad, M. Dumontier, R. Boyce","Toward a complete dataset of drug-drug interaction information from publicly available sources",2015,"","","","",68,"2022-03-26 15:21:29","","10.1016/j.jbi.2015.04.006","","",,,,,101,14.43,10,12,7,"","",""
67,"B. Kidd, A. Wróblewska, M. Boland, J. Agudo, M. Merad, N. Tatonetti, B. Brown, J. Dudley","Mapping the effects of drugs on the immune system",2015,"","","","",87,"2022-03-26 15:21:29","","10.1038/nbt.3367","","",,,,,67,9.57,8,8,7,"Understanding how drugs affect the immune system has consequences for treating disease and minimizing unwanted side effects. Here we present an integrative computational approach for predicting interactions between drugs and immune cells in a system-wide manner. The approach matches gene sets between transcriptional signatures to determine their similarity. We apply the method to model the interactions between 1,309 drugs and 221 immune cell types and predict 69,995 interactions. The resulting immune-cell pharmacology map is used to predict how five drugs influence four immune cell types in humans and mice. To validate the predictions, we analyzed patient records and examined cell population changes from in vivo experiments. Our method offers a tool for screening thousands of interactions to identify relationships between drugs and the immune system.","",""
26,"A. Jacunski, S. Dixon, N. Tatonetti","Connectivity Homology Enables Inter-Species Network Models of Synthetic Lethality",2015,"","","","",109,"2022-03-26 15:21:29","","10.1371/journal.pcbi.1004506","","",,,,,26,3.71,9,3,7,"Synthetic lethality is a genetic interaction wherein two otherwise nonessential genes cause cellular inviability when knocked out simultaneously. Drugs can mimic genetic knock-out effects; therefore, our understanding of promiscuous drugs, polypharmacology-related adverse drug reactions, and multi-drug therapies, especially cancer combination therapy, may be informed by a deeper understanding of synthetic lethality. However, the colossal experimental burden in humans necessitates in silico methods to guide the identification of synthetic lethal pairs. Here, we present SINaTRA (Species-INdependent TRAnslation), a network-based methodology that discovers genome-wide synthetic lethality in translation between species. SINaTRA uses connectivity homology, defined as biological connectivity patterns that persist across species, to identify synthetic lethal pairs. Importantly, our approach does not rely on genetic homology or structural and functional similarity, and it significantly outperforms models utilizing these data. We validate SINaTRA by predicting synthetic lethality in S. pombe using S. cerevisiae data, then identify over one million putative human synthetic lethal pairs to guide experimental approaches. We highlight the translational applications of our algorithm for drug discovery by identifying clusters of genes significantly enriched for single- and multi-drug cancer therapies.","",""
28,"Robert Moskovitch, Colin G. Walsh, Fei Wang, G. Hripcsak, N. Tatonetti","Outcomes Prediction via Time Intervals Related Patterns",2015,"","","","",110,"2022-03-26 15:21:29","","10.1109/ICDM.2015.143","","",,,,,28,4.00,6,5,7,"The increasing availability of multivariate temporal data in many domains, such as biomedical, security and more, provides exceptional opportunities for temporal knowledge discovery, classification and prediction, but also challenges. Temporal variables are often sparse and in many domains, such as in biomedical data, they have huge number of variables. In recent decades in the biomedical domain events, such as conditions, drugs and procedures, are stored as time intervals, which enables to discover Time Intervals Related Patterns (TIRPs) and use for classification or prediction. In this study we present a framework for outcome events prediction, called Maitreya, which includes an algorithm for TIRPs discovery called KarmaLegoD, designed to handle huge number of symbols. Three indexing strategies for pairs of symbolic time intervals are proposed and compared, showing that the use of FullyHashed indexing is only slightly slower but consumes minimal memory. We evaluated Maitreya on eight real datasets for the prediction of clinical procedures as outcome events. The use of TIRPs outperform the use of symbols, especially with horizontal support (number of instances) as TIRPs feature representation.","",""
24,"Fernanda C G Polubriaginof, N. Tatonetti, D. Vawdrey","An Assessment of Family History Information Captured in an Electronic Health Record",2015,"","","","",133,"2022-03-26 15:21:29","","","","",,,,,24,3.43,8,3,7,"Family history is considered a core element of clinical care. In this study we assessed the quality of family history data captured in an established commercial electronic health record (EHR) at a large academic medical center. Because the EHR had no centralized location to store family history information, it was collected as part of clinical notes in structured or free-text format. We analyzed differences between 10,000 free-text and 9,121 structured family history observations. Each observation was classified according to disease presence/absence and family member affected (e.g., father, mother, etc.). The structured notes did not collect a complete family history as defined by standards endorsed by the U.S. Agency for Healthcare Research and Quality; the free-text notes contained more information than the structured notes, but still not enough to be considered ""complete."" Several barriers remain for collecting complete, useful family history data in electronic health records.","",""
